v01,v02,v03,v04,v05,v06,v07,v08,v09,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40
0.420379906137943,0.983584191748293,0.302375212503227,0.10223468201884,0.41207272222412,0.0529095221714891,0.0184878693403443,0.101494563016195,0.594582299101798,0.684280017873822,0.0192248372165129,0.0956378135954706,0.448497407226861,0.987853002816242,0.0281004577507798,0.110137675950017,0.441086569520014,0.0134253875799491,0.02337008533068,0.1152955638679,0.376365819483014,0.874667249276033,0.0282181115608747,0.0902192042229414,0.471841546927566,0.801575589442743,0.143087491821201,0.0927370627962922,0.521719169024737,0.84160078373418,0.184513261071074,0.0720318279789125,0.504975445168133,0.298735561618735,0.157199797679739,0.0724329578742238,0.486767794556323,0.316876627182908,0.159724752782824,0.107452534716741
0.440646645071229,0.556918197372064,0.0480587021447718,0.0628925318603768,0.493485437148758,0.285462498657356,0.109562934744628,0.0757238510443638,0.481818463994829,0.915744457449796,0.0494607069995254,0.0846470104574031,0.397962648870239,0.805497177307587,0.023994016367572,0.0870038831587799,0.459932014809988,0.00200327686837943,0.120214600670607,0.0701446949836051,0.477086325517489,0.467653653546648,0.0741616621185535,0.0976772886811985,0.522702245721557,0.020073861403414,0.0663027339149267,0.107948557231634,0.514331493571827,0.900921233828046,0.224368785884145,0.0826083989583009,0.454977288103238,0.186913063701906,0.0823259105971959,0.0935291657924426,0.62626353263347,0.996477021996491,0.146366184724259,0.109785548887321
0.533960177145793,0.268739545965466,0.0192754378946973,0.115135766591369,0.517079265959534,0.0226033537918114,0.0583116226591679,0.118193726037736,0.490168328680527,0.222799765603915,0.0422415075358003,0.1070671063768,0.484697420313712,0.99279572811725,0.0770467718089831,0.0998163189504018,0.532150375871684,0.0332586843850441,0.00322000803425908,0.122278289141303,0.479586209110192,0.509718934622178,0.230706029648738,0.110464584816884,0.333529345502132,0.0612458736516053,0.0106992278248072,0.117751890193279,0.407847558917407,0.27849031914666,0.0850785818840277,0.124485806707321,0.552752332717464,0.94714358136696,0.0743215180891466,0.10079512024532,0.477475132029991,0.969624102188148,0.0128276499919593,0.104953663270723
0.58440880444092,0.919659062288588,0.0700912268790317,0.103487473766309,0.539648653898109,0.320664250333315,0.0355407189577818,0.0717876916244599,0.51983439791499,0.914733328408554,0.0436962001491338,0.0664794585082381,0.469229209943249,0.202153228932655,0.335678056610708,0.104507346879303,0.481535362729897,0.276325356435069,0.0717193240257812,0.0777576843165262,0.410300574395972,0.693870323185665,0.0686897255945951,0.117453042677732,0.494975140924188,0.71549691278316,0.094091078432043,0.123389288653595,0.537660400488221,0.161901236568931,0.0109221003483981,0.0539956797282113,0.582956469139927,0.397450382359662,0.0623776291962713,0.116896058515318,0.535029395072681,0.844236182085502,0.0141956209670752,0.0798379668297256
0.395792128169356,0.27565551953732,0.120641913260789,0.0917413240207242,0.562856678300179,0.218254799030711,0.0278668530285358,0.0787453797541048,0.634805312548118,0.903910429734489,0.0433025526814163,0.0847768805454974,0.487500379965192,0.976859316610904,0.06648629908801,0.0924400366755041,0.483551714070192,0.00562074449387696,0.0389825038611889,0.103449392178725,0.488353294730384,0.160779092264204,0.00405934187583625,0.0824245082682943,0.409744936023688,0.0396039363516591,0.20048755480999,0.118926336907409,0.489317492623678,0.702466944692847,0.0189508087933064,0.0646716597433616,0.615918493487314,0.0604560136633711,0.0398599765948223,0.107418598961407,0.461618489667212,0.0464618751578424,0.0216457411181182,0.090927610737244
0.506107524748831,0.997355831741362,0.0210610883584193,0.133742539499329,0.491963762067588,0.628913835546431,0.0150138841476291,0.0786621313907661,0.403100319891281,0.586858541065542,0.0810058766002667,0.077215627608884,0.525716516302903,0.261957473930929,0.271398425275896,0.0692770575508785,0.631413112101956,0.310276118118827,0.0195377883860026,0.0673768995184541,0.45672998776941,0.0269892181647786,0.635201445002485,0.106942115240263,0.564452818320932,0.386395823509822,0.37628278284432,0.0862133243799137,0.530045197380868,0.00190667093498485,0.0954373604576004,0.0896947438479717,0.467068317715102,0.0416067887351744,0.00842803292907775,0.077964199294282,0.540113279682762,0.00522726020613213,0.0623934437055141,0.133501258899875
0.476031640666336,0.93324214491666,0.103819775111498,0.0912223200281665,0.551955231107531,0.858371585343937,0.216430649434396,0.13630354290736,0.448073733409796,0.432821462074135,0.212078254471037,0.0844017237339799,0.437297639432201,0.805494199954458,0.162837395436111,0.101690502870337,0.468876836726505,0.88518120327292,0.0678494538646191,0.0829321006159879,0.48637551846256,0.763620227265543,0.056935701565817,0.0686884426929852,0.595971559639767,0.985751748479387,0.374688908735306,0.099906809331691,0.474892117879508,0.511524365874179,0.0549371822271496,0.097765376163069,0.53069477328641,0.838027683209933,0.218888896989074,0.106595449309396,0.48327925921853,0.0684472649256384,0.0222747888881713,0.114125857311241
0.549245334042063,0.0930429181759773,0.00948141360859413,0.0733221354827085,0.52729390814486,0.180159099865723,0.10008011124608,0.106240213951647,0.510381451687815,0.338200964364095,0.10828669647135,0.0814814738217055,0.533651869382502,0.439580969011417,0.158856300493824,0.0668046547008478,0.458169913618448,0.346590407705126,0.153312795228305,0.109639817833793,0.527986913341771,0.653731972372733,0.0449289788957685,0.119001962927246,0.457783250026604,0.459042804656725,0.0707365546943042,0.0850589345650257,0.523964779644387,0.0506372637130589,0.00510723923981996,0.107005140549427,0.44443491003086,0.297679118122321,0.00391010915284097,0.124473818412749,0.578826663491275,0.615437928880095,0.0873108651875088,0.114731747077618
0.537689811612918,0.160264244785917,0.0458744740499944,0.0888215567574678,0.467887467251342,0.53917320812548,0.00637867413461208,0.106767176589927,0.530226028400884,0.708270426349378,0.064289872488007,0.0745981772610146,0.478144470079341,0.0447933147752619,0.119155781525643,0.0944410979711767,0.48757472903148,0.501231943715751,0.0877750948960793,0.0942324743236558,0.553398204671185,0.518752970511568,0.206469053207877,0.07981257649725,0.569367771560254,0.32901579991498,0.0714032258796406,0.111613260468146,0.459665404243998,0.825004863552832,0.102301734944465,0.123084517313942,0.421353091620558,0.945872054375223,0.0361364039592445,0.106942310019178,0.497407409453571,0.598946522885437,0.107370254784783,0.123869953548545
0.44228441133636,0.0396525923320771,0.0678385868202895,0.0975625204134208,0.487839336105126,0.0921344983773449,0.242674154216859,0.115146677898205,0.411431894103996,0.12179421594809,0.247656548196886,0.0893969312102344,0.430829341829401,0.49140422144485,0.0827372128220459,0.0892053722784408,0.494820481055902,0.775294014853012,0.0683519767131656,0.094967358399529,0.522936882525525,0.536271379557758,0.00417546348770393,0.0783180352730512,0.518363980656966,0.325130843958688,0.0189312148817199,0.0429795165898093,0.466104132407155,0.105982481358706,0.00350437988527119,0.112466582428995,0.521668206950044,0.00990504899061537,0.0235796183253375,0.0897788861605344,0.53876508698819,0.782422297815845,0.0281993863901527,0.07538814687014
0.49427022437293,0.968318811014784,0.112552131335707,0.0800120592214102,0.585264215633201,0.00395293264176518,0.0412751589901745,0.0547520000146339,0.572832131121435,0.48096296639966,0.199039832121673,0.0927081659982961,0.57709820362475,0.954728222744544,0.0638723159674555,0.0676812552732301,0.476755888091808,0.7224452142163,0.159467187329176,0.101187193554794,0.484929699262587,0.0855167372251486,0.140283644936028,0.0963476140781174,0.485691384320055,0.913723214420805,0.0068197665088642,0.0855416411941594,0.429271864657289,0.427619464707059,0.0390775581821799,0.119067881508968,0.418462173437291,0.0573165406268221,0.0864317160989058,0.107422113809723,0.532334786510348,0.0227217829756019,0.0431513980962336,0.0642961111801523
0.575022872733703,0.565849178022459,0.0416171307209879,0.0980290196838773,0.463322137061479,0.01246032077108,0.18498781993145,0.0856684136070628,0.519136607162005,0.961125750029477,0.139580567811634,0.088914394289219,0.449134152706021,0.16193079441802,0.0237243131990258,0.0450456328677004,0.545605489246465,0.336284325537402,0.12862467560497,0.128622597942951,0.45349969622424,0.882402127288227,0.00305416258051991,0.0918323967152848,0.521116429656651,0.308179286929312,0.0208208841930646,0.133791178788865,0.540054940024933,0.577599489576701,0.101016939427228,0.102554273832242,0.56007557619719,0.0761570896617152,0.049471623590216,0.0810918175503906,0.518638829038923,0.989486277551631,0.144081454193979,0.0775637261743071
0.564822495662083,0.641405994587143,0.0312217829748988,0.074543593704682,0.47701013810436,0.143339290320722,0.0711103692652892,0.056102701256577,0.423016429503294,0.02079720659316,0.219425386364076,0.100262674794674,0.462944054227153,0.0446717026433527,0.0201476388610899,0.0953441785408783,0.534065092539943,0.803574539743141,0.0579307945910841,0.107548231217654,0.541364460869357,0.494546211500598,0.0211986465845257,0.055561531903608,0.392992081075419,0.106820726125232,0.0632525529246777,0.0840151625210198,0.562390409458693,0.125606884680611,0.274566895688388,0.056848872875834,0.433028088667886,0.314799390539583,0.162838172904196,0.077656185646741,0.480527385146743,0.909661836398066,0.0267369348090142,0.128307008504085
0.483869396235729,0.510818607707296,0.0448320482857525,0.0887356798501982,0.541786736701216,0.523895015270246,0.0681856998708099,0.102473413735915,0.489063383387561,0.284480840787682,0.0330167793203145,0.105204924653445,0.446928788958056,0.898089007977502,0.11601832108152,0.10519387378779,0.443469185571457,0.556381036601038,0.023515901540363,0.135637692113733,0.465005647645573,0.943460902777986,0.148980873593386,0.122798146919668,0.493213712506169,0.322830002976101,0.0192475421354175,0.105662484366616,0.551208842966174,0.387990817359689,0.0212520328494833,0.100226044565837,0.402430916165069,0.937882261974061,0.168551349072697,0.060306634638726,0.451451414149668,0.560140547926225,0.118803411159189,0.0801237713829629
0.496724805983226,0.43119294184885,0.189008524446728,0.0956357346837839,0.460040678028292,0.205120384676592,0.194826445533874,0.110325731693194,0.568327415706309,0.632102005099848,0.0632324486970901,0.113804192818452,0.498333818726535,0.935696810425282,0.208480392197583,0.0919268677088521,0.499769372890523,0.0179896209545508,0.00220697639935887,0.0671194927221852,0.49130066853787,0.833909613444962,0.0243779366370291,0.101389114412293,0.508159064007102,0.112945417217634,0.0349648782061691,0.0992158999952252,0.551946746713187,0.957339267285164,0.0718553006482075,0.0779046447003913,0.49672180807998,0.196336881465085,0.0233185424114877,0.115237965348995,0.589190910528044,0.988397876762825,0.279067173877175,0.0915796080409401
0.548644771863481,0.724264507800529,0.104390887166829,0.10356126128606,0.467229090171765,0.784962631787216,0.00529464958235621,0.0828403273682347,0.440683089580187,0.577240572987878,0.0252366689033806,0.0843349814409242,0.53422530203671,0.838501631400247,0.174274170305006,0.051363755281432,0.483116075260929,0.704607281101649,0.0712261525482001,0.0861459823952778,0.502064102329285,0.0247079152068663,0.0210289739072323,0.0872197483634949,0.500986443722116,0.21604888490555,0.263599810177896,0.100438680271544,0.46622299766376,0.194468255716744,0.113332057926328,0.0941770249582565,0.522317399307302,0.059375253100908,0.165257714680376,0.114360843596392,0.4637577952907,0.995611663810608,0.0595084251370281,0.124388923933031
0.5228608414783,0.666428241649188,0.0322814429178834,0.0771760045546031,0.638940520897663,0.947352513834107,0.0212080869823694,0.120395099862669,0.492042692698304,0.189199427229714,0.0288614993449301,0.098579876573169,0.554153841021754,0.292390906083004,0.0929994474403386,0.0876270495913505,0.527027935842817,0.709626158218782,0.480012582589812,0.114487780783499,0.458964753700273,0.00114442608174015,0.337445899082308,0.108240429156653,0.487660845775112,0.00147764634792825,0.0283229812834002,0.116947103607069,0.537121183444385,0.244400134561553,0.142142600785363,0.0835169482839135,0.51447495740881,0.78813233275721,0.0183732500299811,0.0973544152997367,0.479331101256723,0.613761675142424,0.00772312601195855,0.0957075751677392
0.465209502278216,0.316035490262888,0.0224731221102748,0.121671828653371,0.467186525196986,0.00452337572295689,0.121230256646396,0.0653841046839183,0.538872651783059,0.481297804328743,0.109714579484881,0.113449817415549,0.581905001909299,0.813779605711241,0.00198389398865402,0.100067851485524,0.430857690903069,0.931635412021005,0.0591691861394793,0.0482555444805738,0.564596560487691,0.790680142105599,0.0706620766810993,0.0982969271534455,0.512725052006467,0.999999492997473,0.0232298567891121,0.0369582014789514,0.528678846203579,0.991236096745238,0.103971701856227,0.103420496163603,0.656989196317648,0.873273241812413,0.0707734873476339,0.0604041694659168,0.504655492045466,0.102552508794546,0.0783050036947143,0.127550130802099
0.470424300180785,0.185786909480913,0.0289410587400198,0.0935906355670573,0.517130449075096,0.454720777216834,0.0863039431554358,0.083946136031973,0.481155031149342,0.92978559851939,0.021258599543944,0.0807355840909671,0.587198794418544,0.999999866079134,0.0763686491134477,0.0978251527343524,0.4718378341808,0.0148838771754663,0.0689690197817981,0.0957200500974018,0.369550542974304,0.823157349317832,0.0568381864111871,0.0724354857253973,0.481174112641472,0.0780354238669184,0.142998731500449,0.113970903752661,0.528774712789916,0.855449274949844,0.126503031510384,0.109839233957981,0.627428784371501,0.25907782054707,0.0105001596268266,0.078740772146387,0.566036120297916,0.874509457895362,0.00761944674886763,0.0640550065608664
0.538236786485625,0.797835905590333,0.0663007839117199,0.0620187442249991,0.565936047650162,0.448194611036351,0.336936753226404,0.102667611949385,0.507245026007784,0.386951271355265,0.0604281995911151,0.0892181177401568,0.5097258210533,0.913244773818597,0.074508179161222,0.0961165834294146,0.508775511533771,0.95182792718998,0.129703282188149,0.117685756512855,0.507724475555661,0.0225646671364158,0.0713173483496962,0.11274963900163,0.494970842761393,0.995534270723904,0.181098289593103,0.108865742220174,0.487292451103446,0.019693404812052,0.100121974754603,0.105968906623004,0.534447187744261,0.255564237646654,0.106482637296886,0.10540591292368,0.521688929681299,0.106327740823214,0.0520274479873478,0.0980926794154912
0.590572837162686,0.0145545285148635,0.0679297672118992,0.115996934016567,0.521973957938137,0.427479991511644,0.0354154499713331,0.101444008348323,0.417518621452114,0.929961980313161,0.0342699461291404,0.122213952638939,0.611052969792907,0.998402368616314,0.212326547304604,0.0909990788700961,0.522948709431324,0.00500480996664768,0.0990533537189377,0.0766046025673003,0.544136219517487,0.166873068510978,0.0827157476253039,0.0710656292048886,0.448922567864597,0.820496908249489,0.116907217442514,0.049223654537278,0.469202395817641,0.289562132960829,0.483453066994376,0.0958848149596925,0.480850265660804,0.573916388294691,0.0848566196643445,0.0946019183698746,0.418956961622833,0.666002216462492,0.0108605976682156,0.0721636248930253
0.558002581643125,0.805441298247165,0.0698732853864431,0.120353146876653,0.447953685414678,0.410967065687361,0.316356779618149,0.107526171614215,0.543735819821134,0.920751757687096,0.00283710934070804,0.0666146239801384,0.536161477781322,0.997909197348812,0.0578911046031862,0.0839576474511153,0.451534696185919,0.970565205982986,0.247413718874071,0.0474675222490735,0.561256931708844,0.990054278695787,0.0280944194179028,0.0898321274315801,0.542334889679026,0.202307246298404,0.122244718519039,0.10047191039383,0.50461496465596,0.474977450681884,0.0387068448122591,0.103271754381551,0.514172011424672,0.329488595599406,0.113492447785558,0.0741986077457451,0.486045504011991,0.389004779683206,0.25661514418802,0.0764767165725291
0.562146292024291,0.482486616204683,0.0239924756810069,0.071602862357625,0.519356115437817,0.109507933969436,0.0085881419479847,0.102811045888282,0.36220449656449,0.99826613281946,0.134233288835259,0.0779387831463451,0.459985232878317,0.246653570468241,0.129363810080559,0.117971500575374,0.43137284489138,0.27379248522239,0.0492270028684288,0.109247400889199,0.532591148290165,0.838771072973299,0.0933112622196687,0.0458600114495398,0.502362970472611,0.870506577918375,0.0808886234606517,0.0809682739801248,0.497991233477139,0.383448808768071,0.0192461207509041,0.0734160251887976,0.496945672007091,0.000105526786540055,0.427904386515667,0.10814872819755,0.54838409157309,0.429821652169224,0.0882686202453545,0.0934035080123915
0.479521463028346,0.257741401582429,0.163347660741749,0.10051344917178,0.510977767888347,0.290427931797553,0.0535731619223952,0.0865622769140873,0.55809778721408,0.966697689081454,0.0212930727684856,0.0985887879910001,0.492414985287972,0.253625791410406,0.0622419454157352,0.0983266270792241,0.521005982238285,0.98216183689852,0.355094239653504,0.100039151151075,0.389834367565746,0.987439381791276,0.00325520305559426,0.0731900325886069,0.512890655279074,0.981208334931057,0.00835815743510344,0.104811221687359,0.503113247203263,0.795590523464904,0.00194042255170643,0.121988451572432,0.511361221505944,0.384791531499356,0.122830169084938,0.107539887652146,0.400668484053692,0.0319072406811459,0.173144881046357,0.0947197719190566
0.441659957420036,0.971711412688275,0.0611691712401807,0.108239155926004,0.488293966987652,0.156520993413682,0.00626856999543207,0.113246601592215,0.483152412941852,0.428070990577731,0.372805136979973,0.061363082681477,0.570368563839388,0.97101843021912,0.093261604751916,0.0931759099231196,0.493635639439435,0.766583686660348,0.0676129097966282,0.10563527944505,0.610467510721091,0.00636636866012346,0.0462524546367103,0.114818508885007,0.451782802401559,0.067178991481729,0.0625874558463693,0.0860910858156356,0.544164090991024,0.733329557019282,0.0712789264465583,0.103034129026615,0.558949079156416,0.00763197701071168,0.114104646626384,0.118309266465104,0.376668138523924,0.9774185135928,0.0482605628669262,0.0628661968877053
0.454642088408965,0.20814355815605,0.0421634626574814,0.0818808475591383,0.535578915401125,0.115087197352074,0.0114241986069828,0.0965479590340435,0.548901621962215,0.226027738707168,0.0171256969682872,0.086928122540393,0.489101789283021,0.528741195502648,0.0247408267020185,0.107853096128396,0.483638395737399,0.0298401536784616,0.0100171846803278,0.111558238512127,0.507806180930108,0.0862527806204199,0.066190498508513,0.0895613093853758,0.514676496787868,0.993590108348858,0.137257592468978,0.0537614213745621,0.508321243600287,0.00258997079019403,0.0537894883193076,0.0950313897840328,0.519838839621731,0.999837114744731,0.274550660500739,0.0818005983530853,0.445079148475758,0.906282878982991,0.168058176516535,0.084448143480715
0.416252528803007,0.73814323797447,0.0124208607852083,0.0700086540103224,0.518333357757265,0.0795683732984566,0.21126621787052,0.104528377405563,0.547654164877691,0.196848305047069,0.264857010344479,0.0693640281537522,0.518015567252349,0.0637728966951317,0.210141295368288,0.0702774053331403,0.485326237479089,0.129429374850089,0.0934460250618768,0.0873920287793249,0.580444756576818,0.24668701438968,0.0110837064217776,0.0943086830694957,0.493250586962998,0.105725989352652,0.00748352044306118,0.119180543742547,0.464741981817127,0.0820494099537107,0.0390663332305849,0.0833154011953423,0.592873238972679,0.452407374305707,0.0634300582110882,0.0749381034092007,0.44117595747855,0.460246709475448,0.179511074527147,0.0970832732305118
0.588630127939546,0.921899915992728,0.0665848240721971,0.106932007775581,0.479528354900435,0.717697636363971,0.0804676447879595,0.0925438253857479,0.537169491940402,0.485414617249868,0.23351435715935,0.10618488280754,0.432689220705747,0.00911317321503538,0.0834102107169938,0.117321103625431,0.503445374433527,0.943129021886786,0.0583654893562198,0.111170365181032,0.428070448136719,0.593404568514758,0.126245656698467,0.107234183971609,0.506643739927032,0.394377124101903,0.102971650469573,0.100864659393,0.500195054769262,0.957265454381804,0.118968169293822,0.103264267703562,0.478319944821794,0.816815779229397,0.123336229376019,0.0905524058460688,0.452560502773483,0.421766906035203,0.0781215717974019,0.103926712697598
